"id","year","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","segment_horari"
1269,"2011",23,"Estiu","0","1","Molt Bo",27.88,31.82,51,0,151,"Vespre"
1270,"2011",1,"Tardor","0","1","Molt Bo",14.76,18.18,81,6.0032,6,"Matinada"
1272,"2011",21,"Estiu","0","0","Bo",22.14,25.76,68,6.0032,147,"Vespre"
1273,"2012",16,"Hivern","0","0","Molt Bo",20.5,24.24,27,19.9995,467,"Matí"
1275,"2012",0,"Primavera","0","0","Molt Bo",21.32,25,42,11.0014,136,"Matinada"
1276,"2012",16,"Primavera","0","1","Bo",27.06,31.06,50,12.998,357,"Matí"
1277,"2012",3,"Tardor","0","1","Molt Bo",18.04,21.97,88,15.0013,5,"Matinada"
1280,"2011",3,"Tardor","0","0","Molt Bo",10.66,12.12,48,16.9979,15,"Matinada"
1281,"2012",14,"Primavera","0","1","Bo",26.24,31.06,53,16.9979,243,"Matí"
1282,"2012",22,"Primavera","0","0","Molt Bo",23.78,27.275,46,8.9981,228,"Vespre"
1284,"2011",12,"Tardor","0","1","Bo",18.86,22.725,59,31.0009,157,"Matí"
1286,"2011",21,"Primavera","0","0","Molt Bo",13.12,15.15,61,16.9979,77,"Vespre"
1287,"2011",17,"Hivern","0","1","Molt Bo",12.3,16.665,24,0,211,"Vespre"
1289,"2011",14,"Estiu","0","1","Bo",24.6,30.305,60,12.998,188,"Matí"
1290,"2011",4,"Primavera","0","1","Molt Bo",22.96,26.515,64,19.9995,4,"Matinada"
1292,"2012",11,"Tardor","0","1","Molt Bo",17.22,21.21,41,27.9993,221,"Matí"
1295,"2012",15,"Tardor","0","1","Bo",20.5,24.24,87,11.0014,236,"Matí"
1297,"2012",11,"Tardor","0","1","Molt Bo",18.04,21.97,44,19.0012,172,"Matí"
1298,"2012",19,"Estiu","0","1","Molt Bo",27.88,31.82,74,16.9979,558,"Vespre"
1301,"2012",23,"Estiu","1","0","Bo",28.7,33.335,84,16.9979,70,"Vespre"
1302,"2012",14,"Estiu","0","0","Molt Bo",27.06,31.06,39,8.9981,635,"Matí"
1303,"2011",23,"Tardor","0","1","Molt Bo",9.84,10.605,93,26.0027,16,"Vespre"
1304,"2012",13,"Hivern","0","0","Molt Bo",16.4,20.455,43,19.0012,384,"Matí"
1307,"2011",15,"Primavera","0","1","Molt Bo",26.24,31.06,47,11.0014,178,"Matí"
1310,"2012",5,"Tardor","0","1","Molt Bo",20.5,24.24,59,19.0012,49,"Matinada"
1311,"2012",11,"Primavera","0","1","Molt Bo",28.7,31.82,42,16.9979,264,"Matí"
1312,"2011",19,"Hivern","0","1","Dolent",6.56,11.365,93,0,51,"Vespre"
1314,"2012",21,"Tardor","0","0","Molt Bo",12.3,13.635,52,19.9995,87,"Vespre"
1315,"2011",19,"Primavera","0","0","Molt Bo",14.76,16.665,53,23.9994,148,"Vespre"
1316,"2012",20,"Hivern","0","1","Molt Bo",14.76,17.425,46,11.0014,211,"Vespre"
1317,"2012",22,"Estiu","0","1","Molt Bo",28.7,33.335,74,15.0013,299,"Vespre"
1320,"2012",11,"Estiu","0","1","Molt Bo",31.16,35.605,62,8.9981,296,"Matí"
1321,"2011",17,"Estiu","0","1","Bo",23.78,27.275,64,8.9981,568,"Vespre"
1322,"2011",15,"Hivern","0","1","Bo",9.02,11.365,87,11.0014,35,"Matí"
1324,"2011",2,"Hivern","0","0","Bo",16.4,20.455,82,19.0012,32,"Matinada"
1325,"2011",17,"Estiu","0","1","Molt Bo",31.16,35.605,62,22.0028,555,"Vespre"
1326,"2012",4,"Tardor","0","1","Bo",12.3,14.395,45,19.0012,10,"Matinada"
1328,"2012",0,"Estiu","0","0","Molt Bo",31.16,36.365,66,0,149,"Matinada"
1329,"2012",23,"Tardor","0","1","Bo",14.76,18.18,93,6.0032,122,"Vespre"
1330,"2012",17,"Tardor","0","0","Molt Bo",22.14,25.76,45,11.0014,493,"Vespre"
1331,"2011",19,"Primavera","0","1","Molt Bo",24.6,31.06,43,15.0013,434,"Vespre"
1332,"2012",8,"Estiu","0","1","Bo",27.06,30.305,83,11.0014,455,"Matinada"
1333,"2012",3,"Estiu","0","0","Molt Bo",20.5,24.24,68,0,48,"Matinada"
1335,"2012",7,"Hivern","0","0","Bo",9.84,12.12,87,8.9981,28,"Matinada"
1338,"2012",5,"Estiu","0","1","Bo",28.7,33.335,84,12.998,38,"Matinada"
1340,"2012",10,"Hivern","0","0","Molt Bo",12.3,15.91,81,7.0015,70,"Matí"
1341,"2012",11,"Hivern","0","1","Bo",10.66,14.395,87,6.0032,99,"Matí"
1342,"2012",4,"Primavera","0","0","Molt Bo",22.14,25.76,68,8.9981,8,"Matinada"
1343,"2011",20,"Primavera","0","1","Molt Bo",22.14,25.76,60,8.9981,291,"Vespre"
1344,"2012",2,"Hivern","0","1","Bo",17.22,21.21,67,8.9981,9,"Matinada"
1345,"2012",1,"Hivern","0","1","Bo",18.86,22.725,77,22.0028,10,"Matinada"
1348,"2011",3,"Hivern","0","1","Molt Bo",5.74,6.06,50,22.0028,3,"Matinada"
1349,"2012",8,"Estiu","0","1","Bo",32.8,37.88,55,0,646,"Matinada"
1350,"2011",20,"Estiu","0","1","Molt Bo",32.8,36.365,43,12.998,292,"Vespre"
1354,"2011",7,"Estiu","0","1","Dolent",25.42,27.275,94,7.0015,179,"Matinada"
1355,"2012",18,"Tardor","0","1","Molt Bo",13.12,15.91,53,11.0014,567,"Vespre"
1356,"2012",9,"Tardor","0","1","Bo",25.42,28.79,83,12.998,362,"Matí"
1357,"2012",10,"Tardor","0","0","Molt Bo",25.42,30.305,69,19.0012,539,"Matí"
1359,"2012",3,"Primavera","0","1","Dolent",20.5,24.24,82,12.998,5,"Matinada"
1360,"2012",15,"Hivern","0","1","Molt Bo",26.24,31.06,38,31.0009,185,"Matí"
1361,"2011",11,"Estiu","0","1","Bo",26.24,28.03,94,15.0013,98,"Matí"
1362,"2012",10,"Tardor","0","1","Molt Bo",18.04,21.97,41,23.9994,204,"Matí"
1363,"2012",1,"Primavera","0","0","Bo",22.96,26.515,83,7.0015,76,"Matinada"
1364,"2012",12,"Primavera","0","1","Molt Bo",26.24,30.305,73,12.998,264,"Matí"
1368,"2012",3,"Primavera","0","1","Molt Bo",22.96,26.515,88,7.0015,6,"Matinada"
1369,"2012",0,"Estiu","0","1","Molt Bo",27.06,31.06,65,7.0015,47,"Matinada"
1370,"2012",21,"Primavera","0","1","Molt Bo",17.22,21.21,35,8.9981,187,"Vespre"
1371,"2011",11,"Estiu","0","0","Molt Bo",28.7,32.575,65,0,402,"Matí"
1374,"2011",21,"Estiu","0","0","Molt Bo",30.34,34.09,58,11.0014,238,"Vespre"
1375,"2012",13,"Primavera","0","1","Molt Bo",24.6,29.545,69,12.998,265,"Matí"
1378,"2011",15,"Hivern","0","1","Molt Bo",21.32,25,42,16.9979,125,"Matí"
1380,"2011",10,"Primavera","0","1","Molt Bo",26.24,31.06,47,11.0014,135,"Matí"
1381,"2012",14,"Primavera","0","1","Molt Bo",22.96,26.515,21,15.0013,311,"Matí"
1382,"2011",10,"Hivern","0","0","Molt Bo",18.04,21.97,38,27.9993,140,"Matí"
1383,"2011",6,"Tardor","0","1","Bo",11.48,15.91,93,0,99,"Matinada"
1384,"2012",19,"Estiu","0","0","Dolent",31.98,37.12,62,0,392,"Vespre"
1385,"2012",1,"Hivern","0","1","Bo",10.66,15.15,56,0,6,"Matinada"
1386,"2011",5,"Primavera","0","1","Molt Bo",19.68,23.485,67,19.0012,21,"Matinada"
1388,"2011",23,"Estiu","0","1","Bo",22.96,26.515,73,12.998,68,"Vespre"
1389,"2011",23,"Estiu","0","0","Molt Bo",27.88,31.82,61,15.0013,168,"Vespre"
1390,"2011",20,"Hivern","0","1","Molt Bo",19.68,23.485,59,22.0028,139,"Vespre"
1391,"2012",12,"Estiu","0","1","Bo",31.98,34.85,43,0,292,"Matí"
1392,"2011",23,"Estiu","0","1","Molt Bo",28.7,33.335,79,8.9981,55,"Vespre"
1393,"2012",20,"Primavera","0","1","Dolent",26.24,30.305,73,8.9981,263,"Vespre"
1394,"2011",1,"Estiu","0","1","Molt Bo",28.7,33.335,79,6.0032,14,"Matinada"
1395,"2012",22,"Hivern","0","0","Molt Bo",10.66,12.12,41,16.9979,62,"Vespre"
1396,"2011",6,"Primavera","0","1","Dolent",9.84,11.365,93,15.0013,28,"Matinada"
1397,"2011",20,"Tardor","0","0","Bo",14.76,18.18,57,7.0015,163,"Vespre"
1398,"2011",14,"Estiu","0","1","Molt Bo",35.26,40.91,50,12.998,152,"Matí"
1400,"2012",19,"Tardor","0","1","Molt Bo",13.94,17.425,53,6.0032,319,"Vespre"
1401,"2011",2,"Estiu","0","1","Molt Bo",27.06,31.06,69,0,19,"Matinada"
1402,"2012",22,"Primavera","0","1","Bo",26.24,30.305,65,15.0013,242,"Vespre"
1403,"2011",3,"Primavera","0","1","Molt Bo",18.04,21.97,88,8.9981,5,"Matinada"
1404,"2012",6,"Primavera","0","1","Molt Bo",18.86,22.725,88,7.0015,142,"Matinada"
1406,"2012",22,"Primavera","0","1","Bo",22.14,25.76,45,16.9979,173,"Vespre"
1409,"2012",18,"Primavera","0","1","Molt Bo",20.5,24.24,27,26.0027,610,"Vespre"
1410,"2012",8,"Estiu","0","1","Molt Bo",22.14,25.76,77,6.0032,646,"Matinada"
1411,"2012",17,"Primavera","0","1","Molt Bo",24.6,31.06,31,26.0027,646,"Vespre"
1413,"2011",23,"Estiu","0","1","Molt Bo",30.34,34.85,66,11.0014,91,"Vespre"
1415,"2012",17,"Tardor","0","0","Molt Bo",15.58,19.695,40,11.0014,403,"Vespre"
1417,"2011",5,"Estiu","0","1","Molt Bo",26.24,28.79,83,0,17,"Matinada"
1418,"2011",5,"Primavera","0","0","Bo",12.3,14.395,93,15.0013,5,"Matinada"
1419,"2011",18,"Hivern","0","0","Molt Bo",11.48,12.88,38,22.0028,64,"Vespre"
1421,"2011",22,"Estiu","0","1","Molt Bo",28.7,32.575,65,12.998,171,"Vespre"
1423,"2012",9,"Hivern","0","1","Molt Bo",19.68,23.485,82,19.0012,342,"Matí"
1424,"2011",20,"Primavera","0","0","Bo",15.58,19.695,87,11.0014,93,"Vespre"
1425,"2012",12,"Estiu","0","1","Molt Bo",31.98,34.09,35,8.9981,292,"Matí"
1426,"2012",14,"Tardor","0","1","Bo",24.6,28.79,78,19.0012,185,"Matí"
1427,"2012",23,"Tardor","0","1","Molt Bo",18.04,21.97,58,12.998,136,"Vespre"
1428,"2011",4,"Tardor","0","0","Molt Bo",9.84,14.395,87,0,6,"Matinada"
1429,"2012",18,"Estiu","0","1","Bo",31.16,35.605,62,11.0014,646,"Vespre"
1430,"2011",8,"Hivern","0","1","Molt Bo",14.76,17.425,66,8.9981,299,"Matinada"
1432,"2011",11,"Tardor","1","0","Molt Bo",13.94,14.395,42,31.0009,170,"Matí"
1435,"2012",3,"Tardor","1","0","Molt Bo",16.4,20.455,76,8.9981,4,"Matinada"
1440,"2011",14,"Estiu","0","1","Molt Bo",31.16,36.365,66,19.0012,163,"Matí"
1441,"2012",9,"Tardor","0","1","Bo",21.32,25,63,0,340,"Matí"
1442,"2012",21,"Primavera","0","1","Molt Bo",20.5,24.24,36,0,189,"Vespre"
1443,"2012",12,"Hivern","0","0","Bo",18.04,21.97,88,8.9981,503,"Matí"
1444,"2012",8,"Hivern","0","1","Molt Bo",6.56,6.82,55,19.0012,354,"Matinada"
1445,"2011",1,"Primavera","0","1","Molt Bo",15.58,19.695,76,15.0013,10,"Matinada"
1446,"2012",20,"Hivern","0","0","Bo",12.3,14.395,52,19.0012,103,"Vespre"
1447,"2012",17,"Primavera","0","0","Bo",27.06,31.06,36,12.998,576,"Vespre"
1448,"2012",21,"Tardor","0","0","Molt Bo",18.04,21.97,67,15.0013,171,"Vespre"
1449,"2012",13,"Hivern","0","1","Molt Bo",14.76,18.18,46,0,198,"Matí"
1452,"2011",18,"Primavera","0","0","Molt Bo",28.7,32.575,58,7.0015,363,"Vespre"
1453,"2012",14,"Estiu","1","0","Molt Bo",36.9,40.91,37,11.0014,547,"Matí"
1454,"2011",16,"Hivern","0","0","Dolent",13.94,16.665,71,11.0014,76,"Matí"
1456,"2012",13,"Tardor","0","0","Molt Bo",16.4,20.455,62,22.0028,447,"Matí"
1458,"2012",12,"Hivern","0","1","Bo",10.66,15.15,52,0,137,"Matí"
1459,"2012",4,"Primavera","0","1","Bo",24.6,28.79,78,8.9981,10,"Matinada"
1460,"2011",19,"Estiu","0","0","Molt Bo",31.16,34.85,55,11.0014,306,"Vespre"
1461,"2012",8,"Hivern","0","0","Bo",17.22,21.21,94,7.0015,218,"Matinada"
1462,"2011",1,"Estiu","0","1","Molt Bo",26.24,31.06,53,8.9981,23,"Matinada"
1464,"2012",9,"Tardor","0","1","Dolent",14.76,18.18,57,7.0015,331,"Matí"
1465,"2012",6,"Hivern","0","1","Bo",16.4,20.455,87,11.0014,99,"Matinada"
1467,"2012",13,"Estiu","0","1","Molt Bo",27.06,31.06,29,6.0032,328,"Matí"
1468,"2011",23,"Primavera","0","0","Molt Bo",18.86,22.725,88,23.9994,32,"Vespre"
1469,"2011",16,"Tardor","0","0","Molt Bo",24.6,31.06,46,26.0027,466,"Matí"
1470,"2011",18,"Estiu","0","1","Molt Bo",29.52,34.09,62,11.0014,586,"Vespre"
1471,"2011",20,"Tardor","0","1","Molt Bo",16.4,20.455,40,11.0014,206,"Vespre"
1472,"2012",5,"Primavera","0","1","Bo",24.6,28.79,78,12.998,37,"Matinada"
1473,"2011",5,"Estiu","0","1","Molt Bo",27.88,31.82,83,6.0032,35,"Matinada"
1475,"2012",0,"Hivern","0","1","Molt Bo",18.04,21.97,62,22.0028,46,"Matinada"
1477,"2012",12,"Tardor","0","1","Bo",13.94,16.665,71,12.998,240,"Matí"
1478,"2011",3,"Tardor","0","1","Bo",18.86,22.725,94,7.0015,5,"Matinada"
1479,"2011",14,"Primavera","0","1","Molt Bo",22.14,25.76,28,30.0026,154,"Matí"
1480,"2011",21,"Tardor","0","0","Molt Bo",8.2,10.605,75,11.0014,96,"Vespre"
1481,"2011",4,"Tardor","0","0","Molt Bo",9.02,10.605,55,15.0013,1,"Matinada"
1482,"2012",6,"Tardor","0","1","Molt Bo",14.76,17.425,93,11.0014,118,"Matinada"
1483,"2012",17,"Primavera","0","1","Molt Bo",29.52,33.335,54,8.9981,646,"Vespre"
1484,"2011",17,"Hivern","0","1","Molt Bo",7.38,9.09,26,12.998,165,"Vespre"
1485,"2011",16,"Hivern","0","1","Bo",15.58,19.695,46,22.0028,114,"Matí"
1486,"2011",4,"Estiu","0","1","Dolent",22.96,26.515,94,11.0014,4,"Matinada"
1488,"2011",13,"Hivern","0","1","Molt Bo",26.24,31.06,41,19.0012,175,"Matí"
1489,"2012",13,"Primavera","0","0","Molt Bo",29.52,32.575,34,11.0014,617,"Matí"
1491,"2011",4,"Estiu","0","1","Bo",31.16,34.85,52,11.0014,7,"Matinada"
1494,"2011",9,"Estiu","0","1","Molt Bo",29.52,34.85,74,22.0028,187,"Matí"
1496,"2011",21,"Tardor","0","1","Molt Bo",12.3,15.91,61,7.0015,162,"Vespre"
1497,"2012",20,"Primavera","0","1","Molt Bo",22.14,25.76,52,19.0012,323,"Vespre"
1498,"2011",21,"Estiu","0","1","Bo",27.88,31.82,79,0,149,"Vespre"
1500,"2012",18,"Estiu","0","1","Molt Bo",33.62,37.12,41,8.9981,646,"Vespre"
1502,"2012",20,"Primavera","0","1","Molt Bo",27.06,31.06,65,16.9979,435,"Vespre"
1505,"2011",22,"Primavera","0","1","Bo",23.78,27.275,60,26.0027,113,"Vespre"
1506,"2011",3,"Tardor","0","1","Bo",17.22,21.21,77,22.0028,3,"Matinada"
1507,"2011",11,"Primavera","0","0","Molt Bo",22.96,26.515,43,0,347,"Matí"
1508,"2011",2,"Primavera","0","0","Molt Bo",27.88,31.82,74,6.0032,72,"Matinada"
1509,"2012",3,"Estiu","0","0","Molt Bo",29.52,34.85,74,16.9979,41,"Matinada"
1511,"2012",23,"Estiu","0","1","Molt Bo",27.06,29.545,89,16.9979,248,"Vespre"
1513,"2011",20,"Tardor","0","1","Bo",23.78,27.275,83,15.0013,234,"Vespre"
1515,"2011",21,"Hivern","0","1","Molt Bo",10.66,15.15,56,0,63,"Vespre"
1516,"2011",7,"Estiu","0","0","Molt Bo",27.06,30.305,78,12.998,30,"Matinada"
1519,"2012",9,"Hivern","0","1","Molt Bo",21.32,25,68,0,351,"Matí"
1520,"2012",10,"Tardor","0","1","Bo",18.04,21.97,94,15.0013,133,"Matí"
1521,"2012",22,"Primavera","0","1","Bo",23.78,27.275,78,6.0032,129,"Vespre"
1522,"2012",12,"Tardor","0","0","Bo",14.76,15.91,46,31.0009,394,"Matí"
1523,"2012",14,"Estiu","0","1","Molt Bo",25.42,31.06,38,16.9979,286,"Matí"
1524,"2011",2,"Primavera","0","1","Molt Bo",18.04,21.97,94,12.998,15,"Matinada"
1525,"2011",0,"Estiu","0","0","Molt Bo",27.88,31.82,47,6.0032,115,"Matinada"
1526,"2012",18,"Primavera","0","0","Molt Bo",33.62,36.365,38,15.0013,490,"Vespre"
1527,"2011",1,"Hivern","0","1","Dolent",8.2,9.09,100,22.0028,2,"Matinada"
1529,"2011",8,"Tardor","0","0","Bo",10.66,12.88,56,15.0013,59,"Matinada"
1530,"2012",15,"Primavera","0","0","Bo",25.42,30.305,61,7.0015,571,"Matí"
1531,"2012",20,"Tardor","0","1","Bo",9.84,12.88,60,7.0015,227,"Vespre"
1532,"2012",8,"Hivern","0","1","Molt Bo",11.48,15.15,75,6.0032,549,"Matinada"
1535,"2011",5,"Primavera","0","1","Molt Bo",27.06,30.305,78,11.0014,28,"Matinada"
1536,"2011",19,"Primavera","0","1","Bo",30.34,35.605,79,11.0014,264,"Vespre"
1537,"2012",18,"Primavera","0","1","Molt Bo",29.52,33.335,51,15.0013,646,"Vespre"
1541,"2011",5,"Tardor","0","1","Dolent",18.86,22.725,88,15.0013,20,"Matinada"
1543,"2011",20,"Primavera","0","1","Molt Bo",23.78,27.275,83,27.9993,283,"Vespre"
1544,"2012",8,"Primavera","0","1","Dolent",22.14,25.76,88,15.0013,156,"Matinada"
1545,"2011",2,"Primavera","0","1","Dolent",22.96,26.515,88,0,8,"Matinada"
1546,"2011",14,"Tardor","0","1","Dolent",19.68,23.485,100,15.0013,75,"Matí"
1547,"2011",6,"Estiu","0","1","Molt Bo",25.42,31.06,50,8.9981,76,"Matinada"
1550,"2011",2,"Estiu","0","0","Molt Bo",27.88,31.82,69,6.0032,96,"Matinada"
1552,"2011",12,"Estiu","0","0","Molt Bo",33.62,37.88,46,19.0012,377,"Matí"
1554,"2012",2,"Tardor","0","0","Molt Bo",13.94,16.665,53,12.998,67,"Matinada"
1555,"2012",16,"Estiu","0","1","Dolent",31.16,36.365,66,19.0012,445,"Matí"
1557,"2011",13,"Tardor","0","0","Molt Bo",14.76,18.18,50,6.0032,292,"Matí"
1558,"2012",3,"Tardor","0","1","Dolent",14.76,16.665,76,19.0012,3,"Matinada"
1559,"2011",4,"Estiu","0","1","Molt Bo",28.7,33.335,79,16.9979,11,"Matinada"
1561,"2012",22,"Primavera","0","1","Molt Bo",22.96,26.515,43,6.0032,251,"Vespre"
1562,"2011",16,"Hivern","0","1","Molt Bo",12.3,14.395,49,16.9979,83,"Matí"
1563,"2012",8,"Primavera","0","1","Bo",18.04,21.97,72,7.0015,646,"Matinada"
1564,"2012",4,"Estiu","0","1","Dolent",27.06,29.545,89,26.0027,2,"Matinada"
1565,"2011",17,"Hivern","0","1","Molt Bo",8.2,9.09,47,23.9994,139,"Vespre"
1569,"2012",1,"Estiu","0","1","Molt Bo",25.42,28.03,88,7.0015,29,"Matinada"
1570,"2012",20,"Hivern","0","1","Molt Bo",13.94,16.665,46,11.0014,201,"Vespre"
1573,"2012",6,"Estiu","0","1","Bo",26.24,28.79,89,22.0028,167,"Matinada"
1574,"2011",11,"Tardor","0","0","Molt Bo",22.96,26.515,35,19.0012,377,"Matí"
1575,"2012",22,"Tardor","0","1","Molt Bo",13.94,17.425,61,6.0032,129,"Vespre"
1576,"2012",23,"Estiu","0","1","Molt Bo",31.16,35.605,58,6.0032,131,"Vespre"
1577,"2011",21,"Tardor","1","0","Molt Bo",22.96,26.515,88,6.0032,175,"Vespre"
1579,"2012",8,"Primavera","0","1","Molt Bo",14.76,17.425,46,15.0013,638,"Matinada"
1580,"2011",7,"Hivern","0","1","Molt Bo",8.2,10.605,69,8.9981,84,"Matinada"
1581,"2011",12,"Estiu","1","0","Bo",29.52,34.09,70,12.998,353,"Matí"
1583,"2011",2,"Hivern","0","1","Bo",13.94,15.91,53,15.0013,6,"Matinada"
1585,"2011",0,"Primavera","0","0","Molt Bo",28.7,33.335,79,8.9981,117,"Matinada"
1586,"2011",13,"Estiu","0","1","Molt Bo",31.98,35.605,52,19.0012,193,"Matí"
1587,"2012",21,"Estiu","0","1","Molt Bo",29.52,34.85,79,0,296,"Vespre"
1588,"2012",4,"Estiu","0","1","Bo",26.24,29.545,78,8.9981,4,"Matinada"
1589,"2011",3,"Tardor","0","0","Molt Bo",9.84,12.12,70,8.9981,17,"Matinada"
1591,"2011",17,"Primavera","0","1","Molt Bo",33.62,38.635,52,15.0013,517,"Vespre"
1592,"2011",16,"Primavera","0","1","Molt Bo",37.72,43.94,40,15.0013,233,"Matí"
1593,"2012",19,"Tardor","0","1","Molt Bo",22.14,25.76,88,11.0014,232,"Vespre"
1596,"2012",7,"Primavera","0","1","Molt Bo",11.48,14.395,52,8.9981,321,"Matinada"
1597,"2011",11,"Estiu","0","0","Bo",30.34,34.85,70,12.998,314,"Matí"
1598,"2012",13,"Tardor","0","1","Bo",28.7,33.335,74,7.0015,279,"Matí"
1599,"2011",10,"Tardor","0","0","Molt Bo",13.12,15.15,53,16.9979,227,"Matí"
1600,"2011",15,"Estiu","0","0","Bo",21.32,25,72,12.998,354,"Matí"
1601,"2011",6,"Tardor","0","1","Molt Bo",18.86,22.725,82,6.0032,109,"Matinada"
1603,"2012",22,"Primavera","0","1","Molt Bo",27.06,29.545,94,7.0015,207,"Vespre"
1605,"2011",14,"Tardor","0","1","Molt Bo",25.42,31.06,50,0,256,"Matí"
1606,"2011",11,"Primavera","0","1","Molt Bo",27.88,31.82,69,16.9979,181,"Matí"
1607,"2012",19,"Hivern","0","0","Molt Bo",13.12,15.91,49,12.998,112,"Vespre"
1608,"2011",5,"Estiu","0","1","Molt Bo",26.24,29.545,78,19.0012,27,"Matinada"
1609,"2011",18,"Estiu","1","0","Molt Bo",27.06,29.545,89,6.0032,123,"Vespre"
1610,"2012",5,"Primavera","0","1","Molt Bo",18.86,22.725,77,7.0015,34,"Matinada"
1611,"2012",2,"Hivern","0","0","Molt Bo",14.76,16.665,37,19.0012,67,"Matinada"
1612,"2012",1,"Estiu","0","1","Molt Bo",31.98,36.365,55,15.0013,29,"Matinada"
1613,"2011",13,"Tardor","0","0","Molt Bo",16.4,20.455,66,15.0013,357,"Matí"
1614,"2012",3,"Hivern","0","0","Bo",18.04,21.97,88,8.9981,18,"Matinada"
1615,"2012",14,"Primavera","0","1","Molt Bo",18.86,22.725,31,27.9993,268,"Matí"
1616,"2012",23,"Estiu","0","1","Molt Bo",29.52,34.09,70,16.9979,177,"Vespre"
1617,"2011",22,"Hivern","0","1","Molt Bo",5.74,7.575,69,8.9981,20,"Vespre"
1618,"2012",5,"Tardor","0","1","Bo",13.94,15.91,87,19.0012,18,"Matinada"
1623,"2011",11,"Hivern","0","1","Molt Bo",9.02,10.605,51,19.9995,57,"Matí"
1624,"2011",23,"Estiu","0","1","Molt Bo",27.06,31.06,74,7.0015,132,"Vespre"
1625,"2011",23,"Primavera","0","1","Molt Bo",22.96,26.515,88,6.0032,57,"Vespre"
1627,"2012",20,"Estiu","0","0","Molt Bo",28.7,31.82,45,7.0015,341,"Vespre"
1628,"2012",1,"Estiu","0","0","Molt Bo",29.52,34.85,74,8.9981,79,"Matinada"
1629,"2011",2,"Hivern","0","1","Molt Bo",9.84,10.605,65,26.0027,4,"Matinada"
1630,"2011",14,"Hivern","0","1","Molt Bo",13.12,16.665,36,8.9981,79,"Matí"
1631,"2012",6,"Hivern","0","0","Bo",10.66,12.12,70,16.9979,4,"Matinada"
1632,"2012",15,"Tardor","0","1","Molt Bo",17.22,21.21,50,19.0012,237,"Matí"
1633,"2011",20,"Estiu","0","0","Molt Bo",25.42,29.545,73,7.0015,226,"Vespre"
1634,"2012",1,"Hivern","0","0","Dolent",3.28,2.275,79,31.0009,24,"Matinada"
1635,"2012",12,"Hivern","0","1","Molt Bo",16.4,20.455,43,11.0014,234,"Matí"
1637,"2011",2,"Tardor","0","1","Molt Bo",12.3,16.665,87,0,2,"Matinada"
1638,"2011",20,"Primavera","0","0","Dolent",17.22,21.21,41,15.0013,79,"Vespre"
1640,"2011",13,"Estiu","0","1","Bo",26.24,30.305,65,19.0012,189,"Matí"
1641,"2011",1,"Primavera","0","1","Molt Bo",30.34,35.605,79,7.0015,16,"Matinada"
1642,"2011",23,"Estiu","0","0","Dolent",23.78,27.275,78,6.0032,45,"Vespre"
1643,"2012",18,"Hivern","0","1","Molt Bo",18.04,21.97,26,31.0009,470,"Vespre"
1646,"2012",12,"Primavera","0","1","Molt Bo",18.04,21.97,33,0,276,"Matí"
1647,"2012",21,"Primavera","0","1","Molt Bo",26.24,31.06,44,23.9994,396,"Vespre"
1648,"2012",23,"Tardor","0","1","Molt Bo",9.84,12.12,65,11.0014,93,"Vespre"
1650,"2012",10,"Tardor","0","0","Molt Bo",13.94,15.15,66,19.9995,329,"Matí"
1651,"2012",0,"Tardor","0","1","Molt Bo",16.4,20.455,66,7.0015,68,"Matinada"
1654,"2012",11,"Estiu","0","0","Molt Bo",26.24,31.06,47,11.0014,559,"Matí"
1655,"2012",0,"Hivern","0","1","Molt Bo",9.02,12.88,75,6.0032,25,"Matinada"
1658,"2011",11,"Hivern","0","0","Molt Bo",14.76,16.665,81,19.0012,56,"Matí"
1662,"2011",23,"Estiu","0","1","Molt Bo",31.98,35.605,52,0,79,"Vespre"
1663,"2011",19,"Tardor","0","0","Molt Bo",17.22,21.21,50,16.9979,171,"Vespre"
1665,"2012",8,"Hivern","0","1","Molt Bo",13.94,16.665,61,8.9981,564,"Matinada"
1667,"2012",2,"Primavera","0","1","Bo",18.86,22.725,88,8.9981,17,"Matinada"
1670,"2012",23,"Hivern","0","0","Molt Bo",10.66,12.88,41,12.998,26,"Vespre"
1672,"2011",23,"Tardor","0","1","Dolent",22.14,25.76,94,6.0032,54,"Vespre"
1673,"2011",2,"Primavera","0","1","Bo",20.5,24.24,88,8.9981,11,"Matinada"
1675,"2012",23,"Hivern","0","0","Molt Bo",17.22,21.21,24,0,106,"Vespre"
1676,"2012",20,"Tardor","0","1","Molt Bo",14.76,17.425,57,15.0013,241,"Vespre"
1677,"2012",7,"Primavera","1","0","Molt Bo",21.32,25,83,8.9981,387,"Matinada"
1678,"2011",4,"Hivern","0","0","Molt Bo",3.28,4.545,53,12.998,1,"Matinada"
1680,"2012",15,"Estiu","0","1","Molt Bo",33.62,37.88,46,8.9981,274,"Matí"
1681,"2011",16,"Primavera","0","0","Molt Bo",24.6,31.06,46,7.0015,385,"Matí"
1682,"2012",7,"Estiu","0","1","Bo",28.7,33.335,84,7.0015,482,"Matinada"
1683,"2012",2,"Estiu","0","1","Molt Bo",31.16,35.605,62,8.9981,17,"Matinada"
1684,"2011",15,"Hivern","0","1","Molt Bo",9.02,9.85,35,26.0027,51,"Matí"
1685,"2011",8,"Hivern","0","1","Molt Bo",9.84,10.605,65,19.0012,256,"Matinada"
